"",Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
93,188,10.05,0.2,Shaun MASWANGANYI,01 FEB 2001,RSA,7,"Hayward Field, Eugene, OR (USA)",07 JUN 2024,1189
94,188,10.05,1.1,Asani HAMPTON,03 APR 2000,USA,2f1,"Notre Dame HS, Sherman Oaks, CA (USA)",07 JUN 2024,1189
95,188,10.05,0.7,Chituru ALI,06 APR 1999,ITA,2,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1189
96,188,10.05,0.5,Lamont Marcell JACOBS,26 SEP 1994,ITA,1sf3,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1189
97,188,10.05,1.0,Benjamin AZAMATI,14 JAN 1998,GHA,1,"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",22 JUN 2024,1189
98,188,10.05,1.5,Marcellus MOORE,30 JUN 2002,USA,5sf3,"Hayward Field, Eugene, OR (USA)",23 JUN 2024,1189
99,188,10.05,-0.7,Felipe BARDI,08 OCT 1998,BRA,1,"Centro de Treinamento Paralímpico Brasileiro, São Paulo (BRA)",27 JUN 2024,1193
0,188,10.05,1.1,Joseph FAHNBULLEH,11 SEP 2001,LBR,3h2,"Percy Beard Track, Gainesville, FL (USA)",19 JUL 2024,1189
1,188,10.05,-0.3,Lamont Marcell JACOBS,26 SEP 1994,ITA,2h5,"Stade de France, Paris (FRA)",03 AUG 2024,1190
2,188,10.05,0.5,Abdul-Rasheed SAMINU,06 OCT 1997,GHA,7sf3,"Stade de France, Paris (FRA)",04 AUG 2024,1189
3,188,10.05,1.9,Jeremiah AZU,15 MAY 2001,GBR,5,"Stadion Śląski, Chorzów (POL)",25 AUG 2024,1189
4,188,10.05,0.3,Abdul Hakim SANI BROWN,06 MAR 1999,JPN,5,"Stadio Olimpico, Roma (ITA)",30 AUG 2024,1189
5,206,10.06,0.5,Zhenye XIE,17 AUG 1993,CHN,2f1,"UMiami Cobb Stadium, Coral Gables, FL (USA)",23 MAR 2024,1186
6,206,10.06,1.9,Christian MILLER,16 MAY 2006,USA,1h4,"National Training Center, Clermont, FL (USA)",20 APR 2024,1186
7,206,10.06,1.7,Traunard FOLSON,2003,USA,4f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",27 APR 2024,1186
8,206,10.06,1.8,Chituru ALI,06 APR 1999,ITA,1f1,"Dubai Police Club Stadium, Dubai (UAE)",03 MAY 2024,1186
9,206,10.06,0.6,Tarsis Gracious OROGOT,24 NOV 2002,UGA,5,"Percy Beard Track, Gainesville, FL (USA)",11 MAY 2024,1186
10,206,10.06,0.7,Wanya MCCOY,29 MAR 2003,BAH,2sf3,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",24 MAY 2024,1186
11,206,10.06,0.7,Abdul-Rasheed SAMINU,06 OCT 1997,GHA,2sf3,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",24 MAY 2024,1186
12,206,10.06,0.9,Kendal WILLIAMS,23 SEP 1995,USA,4,"National Stadium, Kingston (JAM)",01 JUN 2024,1186
13,206,10.06,0.7,Romell GLAVE,11 NOV 1999,GBR,3,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1186
14,206,10.06,1.2,Wanya MCCOY,29 MAR 2003,BAH,1f1,"The Bahamas National Stadium, Nassau (BAH)",16 JUN 2024,1186
15,206,10.06,1.2,Joshua HARTMANN,09 JUN 1999,GER,1f1,"Centre sportif Bout-du-Monde, Genève (SUI)",22 JUN 2024,1186
16,206,10.06,0.3,Marcellus MOORE,30 JUN 2002,USA,3h1,"Hayward Field, Eugene, OR (USA)",22 JUN 2024,1186
17,206,10.06,0.6,Pjai AUSTIN,19 SEP 2000,USA,2h2,"Hayward Field, Eugene, OR (USA)",22 JUN 2024,1186
18,206,10.06,0.0,Tapiwanashe MAKARAWU,14 AUG 2000,ZIM,1sf2,"Stade Omnisport de JAPOMA, Douala (CMR)",22 JUN 2024,1186
19,206,10.06,1.1,Jinxian HE,13 NOV 2006,CHN,1,"Kuishan Sports Center, Rizhao (CHN)",29 JUN 2024,1186
20,206,10.06,0.5,Joshua HARTMANN,09 JUN 1999,GER,2,"Eintracht-Stadion, Braunschweig (GER)",29 JUN 2024,1186
21,206,10.06,1.9,Simon VERHERSTRAETEN,14 JAN 1999,BEL,7f1,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1186
22,206,10.06,0.9,Owen ANSAH,28 NOV 2000,GER,1f2,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1186
23,206,10.06,1.2,Pjai AUSTIN,19 SEP 2000,USA,3,"Percy Beard Track, Gainesville, FL (USA)",19 JUL 2024,1186
24,206,10.06,-0.2,Shaun MASWANGANYI,01 FEB 2001,RSA,3h3,"Stade de France, Paris (FRA)",03 AUG 2024,1187
25,206,10.06,-0.3,Abdul-Rasheed SAMINU,06 OCT 1997,GHA,3h5,"Stade de France, Paris (FRA)",03 AUG 2024,1187
26,206,10.06,-0.3,Benjamin RICHARDSON,19 DEC 2003,RSA,4h5,"Stade de France, Paris (FRA)",03 AUG 2024,1187
27,206,10.06,-1.1,Ackeem BLAKE,21 JAN 2002,JAM,2h6,"Stade de France, Paris (FRA)",03 AUG 2024,1192
28,206,10.06,0.0,Ackeem BLAKE,21 JAN 2002,JAM,5sf2,"Stade de France, Paris (FRA)",04 AUG 2024,1186
29,206,10.06,0.7,Eugene AMO-DADZIE,22 JUN 1992,GBR,2f1,"Pramtalstadion, Andorf (AUT)",17 AUG 2024,1186
30,206,10.06,1.9,Pjai AUSTIN,19 SEP 2000,USA,6,"Stadion Śląski, Chorzów (POL)",25 AUG 2024,1186
31,206,10.06,0.7,Simon WULFF,01 JAN 2001,GER,2,"Heinz-Steyer-Stadion, Dresden (GER)",30 AUG 2024,1186
32,206,10.06,1.1,Eugene AMO-DADZIE,22 JUN 1992,GBR,1f2,"Stratford Community Track, London (GBR)",08 SEP 2024,1186
33,206,10.06,0.3,Eugene AMO-DADZIE,22 JUN 1992,GBR,1er1,"Stratford Community Track, London (GBR)",08 SEP 2024,1186
34,235,10.07,1.7,Joseph FAHNBULLEH,11 SEP 2001,LBR,5f1,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1182
35,235,10.07,0.1,Akani SIMBINE,21 SEP 1993,RSA,1h2,"Msunduzi Athletics Stadium, Pietermaritzburg (RSA)",18 APR 2024,1182
36,235,10.07,1.3,Cooper BIBBS,14 APR 1998,USA,1f3,"Hilmer Lodge Stadium, Walnut, CA (USA)",20 APR 2024,1182
37,235,10.07,1.5,Julian FORTE,07 JAN 1993,JAM,1f12,"National Stadium, Kingston (JAM)",04 MAY 2024,1182
38,235,10.07,1.9,Nasser Mahmoud MOHAMMED,25 MAR 2002,KSA,1,"Prince Nayef Sports City, Qatif (KSA)",10 MAY 2024,1182
39,235,10.07,2.0,Eliezer ADJIBI,23 SEP 2000,CAN,4f1,"National Training Center, Clermont, FL (USA)",11 MAY 2024,1182
40,235,10.07,1.1,Lamont Marcell JACOBS,26 SEP 1994,ITA,1,"Stadio dei Marmi, Roma (ITA)",18 MAY 2024,1182
41,235,10.07,1.0,Abdul Hakim SANI BROWN,06 MAR 1999,JPN,1h2,"National Stadium, Tokyo (JPN)",19 MAY 2024,1182
42,235,10.07,2.0,Chijindu UJAH,05 MAR 1994,GBR,1er11,"Lee Valley Athletics Centre, London (GBR)",19 MAY 2024,1182
43,235,10.07,0.7,Jamarion STUBBS,05 SEP 2004,USA,4sf3,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",24 MAY 2024,1182
44,235,10.07,1.6,Cooper BIBBS,14 APR 1998,USA,1h4,"Notre Dame HS, Sherman Oaks, CA (USA)",07 JUN 2024,1182
45,235,10.07,1.1,Duan ASEMOTA,29 AUG 1996,CAN,1,"Foote Field, Edmonton (CAN)",13 JUN 2024,1182
46,235,10.07,0.6,Kendal WILLIAMS,23 SEP 1995,USA,3h2,"Hayward Field, Eugene, OR (USA)",22 JUN 2024,1182
47,235,10.07,0.4,Bryan LEVELL,23 DEC 2003,JAM,2h1,"National Stadium, Kingston (JAM)",27 JUN 2024,1182
48,235,10.07,1.0,Rohan WATSON,29 APR 2002,JAM,2h3,"National Stadium, Kingston (JAM)",27 JUN 2024,1182
49,235,10.07,0.0,Gary CARD,04 JUN 2007,JAM,1,"National Stadium, Kingston (JAM)",28 JUN 2024,1182
50,235,10.07,0.9,Jehlani GORDON,01 DEC 2003,JAM,6,"National Stadium, Kingston (JAM)",28 JUN 2024,1182
51,235,10.07,0.8,Andre DE GRASSE,10 NOV 1994,CAN,3,"FBK Stadium, Hengelo (NED)",07 JUL 2024,1182
52,235,10.07,0.9,Cejhae GREENE,06 OCT 1995,ANT,2f2,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1182
53,235,10.07,0.3,Andre DE GRASSE,10 NOV 1994,CAN,3h7,"Stade de France, Paris (FRA)",03 AUG 2024,1182
54,235,10.07,1.0,Erik CARDOSO,03 MAR 2000,BRA,2h1,"COTP Stadium, São Paulo (BRA)",23 AUG 2024,1182
55,235,10.07,0.3,Kyree KING,09 JUL 1994,USA,6,"Stadio Olimpico, Roma (ITA)",30 AUG 2024,1182
56,235,10.07,0.0,Ferdinand OMANYALA,02 JAN 1996,KEN,1,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2024,1182
57,258,10.08,0.8,Jiapeng CHEN,05 JUL 2002,CHN,1f3,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1179
58,258,10.08,1.1,Omari LEWIS,26 NOV 2001,TTO,1f2,"UVA Lanningan Field, Charlottesville, VA (USA)",13 APR 2024,1179
59,258,10.08,1.3,Puripol BOONSON,13 JAN 2006,THA,2f3,"Hilmer Lodge Stadium, Walnut, CA (USA)",20 APR 2024,1179
60,258,10.08,0.6,Jehlani GORDON,01 DEC 2003,JAM,6,"Percy Beard Track, Gainesville, FL (USA)",11 MAY 2024,1179
61,258,10.08,0.3,Henrik LARSSON,30 SEP 1999,SWE,1,"Stadion Eggenberg, Graz (AUT)",12 MAY 2024,1179
62,258,10.08,1.4,Jeremiah AZU,15 MAY 2001,GBR,1,"Centro Sportivo Fontanassa, Savona (ITA)",15 MAY 2024,1179
63,258,10.08,1.2,Brandon HICKLIN,02 APR 1999,USA,3,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1179
64,258,10.08,1.9,Yannick WOLF,12 MAY 2000,GER,1f2,"Stadion Manfort, Leverkusen (GER)",25 MAY 2024,1179
65,258,10.08,0.7,Brandon HICKLIN,02 APR 1999,USA,1h1,"Stadion Juliska, Praha (CZE)",03 JUN 2024,1179
66,258,10.08,1.2,Alaba Olukunle AKINTOLA,14 SEP 2001,NGR,1f3,"Emory Woodruff Physical Education Center, Atlanta, GA (USA)",08 JUN 2024,1179
67,258,10.08,0.2,Brandon HICKLIN,02 APR 1999,USA,1h3,"Hayward Field, Eugene, OR (USA)",22 JUN 2024,1179
68,258,10.08,0.1,Kayinsola AJAYI,14 SEP 2004,NGR,2sf1,"Stade Omnisport de JAPOMA, Douala (CMR)",22 JUN 2024,1179
69,258,10.08,0.0,Benjamin RICHARDSON,19 DEC 2003,RSA,2sf2,"Stade Omnisport de JAPOMA, Douala (CMR)",22 JUN 2024,1179
70,258,10.08,1.4,Pablo MATEO,01 FEB 2001,FRA,1,"Stade Josette et Roger Mikulak, Angers (FRA)",28 JUN 2024,1179
71,258,10.08,-0.7,Benjamin RICHARDSON,19 DEC 2003,RSA,1h1,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1183
72,258,10.08,1.1,Sandrey DAVISON,25 JAN 2003,JAM,4h2,"Percy Beard Track, Gainesville, FL (USA)",19 JUL 2024,1179
73,258,10.08,-0.3,Jeremiah AZU,15 MAY 2001,GBR,7,"Olympic Stadium, London (GBR)",20 JUL 2024,1180
74,258,10.08,0.6,Benjamin AZAMATI,14 JAN 1998,GHA,2h1,"Stade de France, Paris (FRA)",03 AUG 2024,1179
75,258,10.08,0.2,Ferdinand OMANYALA,02 JAN 1996,KEN,1h2,"Stade de France, Paris (FRA)",03 AUG 2024,1179
76,258,10.08,0.3,Emmanuel MATADI,15 APR 1991,LBR,4h7,"Stade de France, Paris (FRA)",03 AUG 2024,1179
77,258,10.08,0.7,Favour Oghene Tejiri ASHE,28 APR 2002,NGR,6sf1,"Stade de France, Paris (FRA)",04 AUG 2024,1179
78,258,10.08,0.5,Ferdinand OMANYALA,02 JAN 1996,KEN,8sf3,"Stade de France, Paris (FRA)",04 AUG 2024,1179
79,258,10.08,1.5,Eugene AMO-DADZIE,22 JUN 1992,GBR,2h5,"Pramtalstadion, Andorf (AUT)",17 AUG 2024,1179
80,258,10.08,0.3,Ferdinand OMANYALA,02 JAN 1996,KEN,7,"Stadio Olimpico, Roma (ITA)",30 AUG 2024,1179
81,258,10.08,0.7,Kadrian GOLDSON,08 NOV 1997,JAM,3,"Heinz-Steyer-Stadion, Dresden (GER)",30 AUG 2024,1179
82,258,10.08,-0.5,Ebrahima CAMARA,18 SEP 1996,GAM,1,Priboj (SRB),04 SEP 2024,1182
83,284,10.09,1.9,Taymir BURNET,01 OCT 1992,NED,1,"McArthur Stadium, Potchefstroom (RSA)",14 FEB 2024,1176
84,284,10.09,2.0,Kalen WALKER,13 OCT 2001,USA,1f1,"University of South Florida Track & Field Stadium, Tampa, FL (USA)",16 MAR 2024,1176
85,284,10.09,1.8,Joseph FAHNBULLEH,11 SEP 2001,LBR,2f1,"Percy Beard Track, Gainesville, FL (USA)",30 MAR 2024,1176
86,284,10.09,1.4,Elijah HALL,22 AUG 1994,USA,1,"Carl Lewis TF and Soccer Complex, Houston, TX (USA)",06 APR 2024,1176
87,284,10.09,1.6,Cejhae GREENE,06 OCT 1995,ANT,3f1,"National Training Center, Clermont, FL (USA)",20 APR 2024,1176
88,284,10.09,1.8,Sam BLASKOWSKI,05 NOV 2002,USA,1,"Veterans Memorial Stadium, La Crosse, WI (USA)",10 MAY 2024,1176
89,284,10.09,1.1,Wanya MCCOY,29 MAR 2003,BAH,1h1,"Percy Beard Track, Gainesville, FL (USA)",10 MAY 2024,1176
90,284,10.09,0.8,Brandon HICKLIN,02 APR 1999,USA,3f1,"National Stadium, Kingston (JAM)",11 MAY 2024,1176
91,284,10.09,0.6,Kayinsola AJAYI,14 SEP 2004,NGR,7,"Percy Beard Track, Gainesville, FL (USA)",11 MAY 2024,1176
92,284,10.09,0.9,Zharnel HUGHES,13 JUL 1995,GBR,5,"National Stadium, Kingston (JAM)",01 JUN 2024,1176
93,284,10.09,-0.6,Usheoritse ITSEKIRI,31 JAN 1998,NGR,1,"Alumni Field, Windsor (CAN)",02 JUN 2024,1179
94,284,10.09,1.7,José GONZÁLEZ,14 MAY 1995,DOM,2,"Stadion Juliska, Praha (CZE)",03 JUN 2024,1176
95,284,10.09,0.3,Kayinsola AJAYI,14 SEP 2004,NGR,1sf1,"Hayward Field, Eugene, OR (USA)",05 JUN 2024,1176
96,284,10.09,0.3,Louie HINCHLIFFE,18 JUL 2002,GBR,1sf2,"Hayward Field, Eugene, OR (USA)",05 JUN 2024,1176
97,284,10.09,0.0,Jhonny RENTERIA JIMÉNEZ,26 MAR 1997,COL,1,"Gobierno Autónomo Municipal de Cochabamba, Cochabamba (BOL)",08 JUN 2024,1176
98,284,10.09,-1.8,Ferdinand OMANYALA,02 JAN 1996,KEN,1h3,"Nyayo National Stadium, Nairobi (KEN)",14 JUN 2024,1186
99,284,10.09,2.0,Emanuel ARCHIBALD,09 SEP 1994,GUY,1f1,"National Track and Field Centre, Leonora (GUY)",15 JUN 2024,1176
0,284,10.09,1.0,Dominik KOPEĆ,05 MAR 1995,POL,2,"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",22 JUN 2024,1176
1,284,10.09,0.2,Lance LANG,01 FEB 2001,USA,2h3,"Hayward Field, Eugene, OR (USA)",22 JUN 2024,1176
2,284,10.09,0.4,Jehlani GORDON,01 DEC 2003,JAM,3h1,"National Stadium, Kingston (JAM)",27 JUN 2024,1176
3,284,10.09,0.9,Ojie EDOBURUN,02 JUN 1996,GBR,3f2,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1176
4,284,10.09,0.1,Ronnie BAKER,15 OCT 1993,USA,2f3,"Stadion Allmend, Luzern (SUI)",16 JUL 2024,1176
5,284,10.09,0.8,Usheoritse ITSEKIRI,31 JAN 1998,NGR,1f2,"Stade Jean Jacoby, Schifflange (LUX)",21 JUL 2024,1176
6,284,10.09,0.1,Emmanuel ESEME,17 AUG 1993,CMR,4,"Boudewijnstadion, Bruxelles (BEL)",13 SEP 2024,1176
7,284,10.09,-0.4,Hiroki YANAGITA,25 JUL 2003,JPN,1,"Todoroki Stadium, Kawasaki (JPN)",20 SEP 2024,1178
8,284,10.09,1.4,Shoto UNO,17 MAY 2001,JPN,1f2,"Ishin Me-Life Stadium, Yamaguchi (JPN)",22 SEP 2024,1176
9,310,10.1,0.9,Emmanuel Ekanem CONSIDER,01 DEC 2004,NGR,1f3,"Navy New Sport Center, Lagos (NGR)",27 JAN 2024,1172
10,310,10.1,0.9,José GONZÁLEZ,14 MAY 1995,DOM,1h3,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",10 MAY 2024,1172
11,310,10.1,0.8,Kadrian GOLDSON,08 NOV 1997,JAM,4f1,"National Stadium, Kingston (JAM)",11 MAY 2024,1172
12,310,10.1,2.0,Ameer WEBB,19 MAR 1991,USA,5f1,"National Training Center, Clermont, FL (USA)",11 MAY 2024,1172
13,310,10.1,0.5,Patrick IZE-IYAMU,,USA,1,"Potts Field, Boulder, CO (USA)",12 MAY 2024,1172
14,310,10.1,1.0,Ryuichiro SAKAI,14 MAR 1998,JPN,2h2,"National Stadium, Tokyo (JPN)",19 MAY 2024,1172
15,310,10.1,-0.1,Emmanuel ESEME,17 AUG 1993,CMR,1,"Campo di Atletica, Asti (ITA)",23 MAY 2024,1172
16,310,10.1,0.0,Andre DE GRASSE,10 NOV 1994,CAN,1,"Mestský Stadion, Ostrava (CZE)",28 MAY 2024,1172
17,310,10.1,1.7,Ojie EDOBURUN,02 JUN 1996,GBR,2er1,"Lee Valley Athletics Centre, London (GBR)",02 JUN 2024,1172
18,310,10.1,0.7,Arthur CISSÉ,29 DEC 1996,CIV,2h1,"Stadion Juliska, Praha (CZE)",03 JUN 2024,1172
19,310,10.1,0.2,ZaChaeus BEARD,30 SEP 2000,USA,8,"Hayward Field, Eugene, OR (USA)",07 JUN 2024,1172
20,310,10.1,1.1,Usheoritse ITSEKIRI,31 JAN 1998,NGR,2,"Foote Field, Edmonton (CAN)",13 JUN 2024,1172
21,310,10.1,1.2,Davonte HOWELL,28 OCT 2005,CAY,2f1,"The Bahamas National Stadium, Nassau (BAH)",16 JUN 2024,1172
22,310,10.1,1.2,Omari LEWIS,26 NOV 2001,TTO,3f1,"The Bahamas National Stadium, Nassau (BAH)",16 JUN 2024,1172
23,310,10.1,1.2,Simon VERHERSTRAETEN,14 JAN 1999,BEL,2f1,"Centre sportif Bout-du-Monde, Genève (SUI)",22 JUN 2024,1172
24,310,10.1,0.6,Josephus LYLES,22 JUL 1998,USA,4h2,"Hayward Field, Eugene, OR (USA)",22 JUN 2024,1172
25,310,10.1,1.8,José GONZÁLEZ,14 MAY 1995,DOM,2h1,"Pista atletismo Fuente de la Niña, Guadalajara (ESP)",23 JUN 2024,1172
26,310,10.1,1.0,Tyquendo TRACEY,10 JUN 1993,JAM,3h3,"National Stadium, Kingston (JAM)",27 JUN 2024,1172
27,310,10.1,0.9,Aaron BROWN,27 MAY 1992,CAN,1h1,"Complexe Sportif Claude-Robillard, Montréal (CAN)",28 JUN 2024,1172
28,310,10.1,0.9,Andre DE GRASSE,10 NOV 1994,CAN,1h1,"Complexe Sportif Claude-Robillard, Montréal (CAN)",28 JUN 2024,1172
29,310,10.1,0.6,Kadrian GOLDSON,08 NOV 1997,JAM,3sf1,"National Stadium, Kingston (JAM)",28 JUN 2024,1172
30,310,10.1,-0.7,Emmanuel MATADI,15 APR 1991,LBR,2,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",12 JUL 2024,1176
31,310,10.1,1.1,Ebrahima CAMARA,18 SEP 1996,GAM,1h2,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1172
32,310,10.1,0.1,Favour Oghene Tejiri ASHE,28 APR 2002,NGR,3f3,"Stadion Allmend, Luzern (SUI)",16 JUL 2024,1172
33,310,10.1,1.1,Julian FORTE,07 JAN 1993,JAM,5h2,"Percy Beard Track, Gainesville, FL (USA)",19 JUL 2024,1172
34,310,10.1,0.1,Akani SIMBINE,21 SEP 1993,RSA,5,"Boudewijnstadion, Bruxelles (BEL)",13 SEP 2024,1172
35,310,10.1,0.1,Abdul Hakim SANI BROWN,06 MAR 1999,JPN,6,"Boudewijnstadion, Bruxelles (BEL)",13 SEP 2024,1172
36,337,10.11,0.5,Jiapeng CHEN,05 JUL 2002,CHN,3f1,"UMiami Cobb Stadium, Coral Gables, FL (USA)",23 MAR 2024,1169
37,337,10.11,1.6,Fred KERLEY,07 MAY 1995,USA,1f1,"UMiami Cobb Stadium, Coral Gables, FL (USA)",06 APR 2024,1169
38,337,10.11,1.3,Yuki KOIKE,13 MAY 1995,JPN,3f3,"Hilmer Lodge Stadium, Walnut, CA (USA)",20 APR 2024,1169
39,337,10.11,-0.1,Fred KERLEY,07 MAY 1995,USA,3,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1169
40,337,10.11,0.9,Lamont Marcell JACOBS,26 SEP 1994,ITA,1f1,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",27 APR 2024,1169
41,337,10.11,0.9,Andre DE GRASSE,10 NOV 1994,CAN,1f1,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",27 APR 2024,1169
42,337,10.11,1.8,Sunday AKINTAN,29 NOV 2004,NGR,2f1,"Dubai Police Club Stadium, Dubai (UAE)",03 MAY 2024,1169
43,337,10.11,0.8,Felipe BARDI,08 OCT 1998,BRA,1h1,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",10 MAY 2024,1169
44,337,10.11,0.3,Shaun MASWANGANYI,01 FEB 2001,RSA,1f3,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",11 MAY 2024,1169
45,337,10.11,0.6,Kyree KING,09 JUL 1994,USA,1,"Drake Stadium, Los Angeles, CA (USA)",18 MAY 2024,1169
46,337,10.11,1.1,Chituru ALI,06 APR 1999,ITA,2,"Stadio dei Marmi, Roma (ITA)",18 MAY 2024,1169
47,337,10.11,-0.8,Emmanuel ESEME,17 AUG 1993,CMR,1,"Le Grand Stade, Marrakech (MAR)",19 MAY 2024,1173
48,337,10.11,1.4,Nyckoles HARBOR,05 JUL 2005,USA,4sf2,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",24 MAY 2024,1169
49,337,10.11,1.4,Owen ANSAH,28 NOV 2000,GER,2f1,"Stadion Manfort, Leverkusen (GER)",25 MAY 2024,1169
50,337,10.11,1.3,Javari THOMAS,25 SEP 2001,JAM,1f1,"National Stadium, Kingston (JAM)",25 MAY 2024,1169
51,337,10.11,0.7,Chijindu UJAH,05 MAR 1994,GBR,2er1,"London Marathon Community Track, London (GBR)",26 MAY 2024,1169
52,337,10.11,1.7,Seye OGUNLEWE,30 AUG 1991,NGR,3,"Stadion Juliska, Praha (CZE)",03 JUN 2024,1169
53,337,10.11,0.8,Gary Noa Jerrel BIBI,21 AUG 2000,MRI,1f2,"Complexe athlétisme Europe, Colmar (FRA)",07 JUN 2024,1169
54,337,10.11,0.7,Romell GLAVE,11 NOV 1999,GBR,1sf1,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1169
55,337,10.11,0.3,Chituru ALI,06 APR 1999,ITA,1sf2,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1169
56,337,10.11,1.5,José GONZÁLEZ,14 MAY 1995,DOM,2,"Polideportivo Zorrotza, Bilbao (ESP)",18 JUN 2024,1169
57,337,10.11,0.3,Kyree KING,09 JUL 1994,USA,4h1,"Hayward Field, Eugene, OR (USA)",22 JUN 2024,1169
58,337,10.11,1.0,Jazeel MURPHY,27 FEB 1994,JAM,4h3,"National Stadium, Kingston (JAM)",27 JUN 2024,1169
59,337,10.11,1.4,Jeff ERIUS,08 MAR 2004,FRA,2,"Stade Josette et Roger Mikulak, Angers (FRA)",28 JUN 2024,1169
60,337,10.11,0.9,Sandrey DAVISON,25 JAN 2003,JAM,7,"National Stadium, Kingston (JAM)",28 JUN 2024,1169
61,337,10.11,0.4,Jehlani GORDON,01 DEC 2003,JAM,3sf2,"National Stadium, Kingston (JAM)",28 JUN 2024,1169
62,337,10.11,-0.1,Simon HANSEN,30 JUN 1998,DEN,1,"Hvidovre Stadion, Hvidovre (DEN)",29 JUN 2024,1169
63,337,10.11,-0.1,Ryuichiro SAKAI,14 MAR 1998,JPN,1sf2,"Denka Big Swan Stadium, Niigata (JPN)",29 JUN 2024,1169
64,337,10.11,2.0,Emmanuel ESEME,17 AUG 1993,CMR,1,"Stade Jean Adret, Sotteville-lès-Rouen (FRA)",04 JUL 2024,1169
65,337,10.11,-0.9,Chidiera ONUOHA,04 OCT 2003,GER,1f1,"Besagroup-Sportpark, Rhede (GER)",14 JUL 2024,1174
66,337,10.11,1.9,Ryan ZEZE,29 JAN 1998,FRA,8f1,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1169
67,337,10.11,1.1,Bradley NKOANA,27 JAN 2005,RSA,2h2,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1169
68,337,10.11,0.1,Kendal WILLIAMS,23 SEP 1995,USA,4f3,"Stadion Allmend, Luzern (SUI)",16 JUL 2024,1169
69,337,10.11,1.2,Naoki NISHIOKA,19 JUL 2006,JPN,1sf2,"Hakatanomori Athletic Stadium, Fukuoka (JPN)",29 JUL 2024,1169
70,337,10.11,0.6,Reynaldo R. ESPINOSA,01 FEB 2003,CUB,3h1,"Stade de France, Paris (FRA)",03 AUG 2024,1169
71,337,10.11,0.0,Emmanuel ESEME,17 AUG 1993,CMR,3,"Olympiastadion, Berlin (GER)",01 SEP 2024,1169
72,337,10.11,-0.2,Romell GLAVE,11 NOV 1999,GBR,3,"Sports Park Mladost, Zagreb (CRO)",08 SEP 2024,1170
73,337,10.11,0.2,Emmanuel ESEME,17 AUG 1993,CMR,3,"Stadio Comunale, Bellinzona (SUI)",09 SEP 2024,1169
74,337,10.11,0.9,Jenns Reynold FERNÁNDEZ,04 JAN 2001,CUB,1f2,"Campo Mauro Ferrari, Prato (ITA)",21 SEP 2024,1169
75,376,10.12,1.9,Andrew HUDSON,14 DEC 1996,JAM,2f1,"UMiami Cobb Stadium, Coral Gables, FL (USA)",16 MAR 2024,1165
76,376,10.12,0.1,Shaun MASWANGANYI,01 FEB 2001,RSA,1f1,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1165
77,376,10.12,1.7,Ryiem FORDE,23 MAY 2001,JAM,6f1,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1165
78,376,10.12,1.3,Kyree KING,09 JUL 1994,USA,4f3,"Hilmer Lodge Stadium, Walnut, CA (USA)",20 APR 2024,1165
79,376,10.12,1.6,Joshua HARTMANN,09 JUN 1999,GER,4f1,"National Training Center, Clermont, FL (USA)",20 APR 2024,1165
80,376,10.12,1.4,Cejhae GREENE,06 OCT 1995,ANT,1h3,"National Training Center, Clermont, FL (USA)",20 APR 2024,1165
